countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
AIA,2001,79,29,19,5,1,1,1,1,1653,90,53,11,1,1,1,1,31,12,10,3,,,,,,,,,,,,
AIA,2002,61,20,15,4,1,1,1,1,1774,98,59,11,1,1,1,1,34,14,12,4,,,,,,,,,,,,
AIA,2003,68,28,16,3,1,1,1,1,1856,108,64,11,1,1,1,1,35,15,13,3,,,,,,,,,,,,
AIA,2004,118,19,38,3,1,1,1,1,2005,112,88,11,1,1,1,1,37,16,16,3,,,,,,,,,,,,
AIA,2005,174,22,18,3,1,1,1,1,2175,117,89,11,1,1,1,1,40,16,19,3,,,,,,,,,,,,
AIA,2006,196,54,48,7,1,1,1,1,2429,154,119,15,1,1,1,1,45,19,22,3,,,,,,,,,,,,
AIA,2007,335,74,76,12,1,1,1,1,2978,215,176,23,1,1,1,1,54,26,32,5,,,,,,,,,,,,
AIA,2008,423,80,38,11,1,1,1,1,3383,258,179,28,1,1,1,1,61,32,37,6,,,,,,,,,,,,
AIA,2009,176,32,16,4,1,1,1,1,3368,241,154,24,1,1,1,1,64,33,34,6,,,,,,,,,,,,
AIA,2010,130,27,13,4,1,1,1,1,3399,228,136,22,1,1,1,1,64,32,30,6,,,,,,,,,,,,
AIA,2011,95,17,8,3,1,1,1,1,3626,224,124,20,1,1,1,1,69,32,28,5,,,,,,,,,,,,
AIA,2012,129,5,3,1,1,1,1,1,3796,202,106,18,1,1,1,1,72,29,24,4,,,,,,,,,,,,
AIA,2013,140,6,3,2,1,1,1,1,3897,181,89,15,1,1,1,1,73,26,20,4,,,,,,,,,,,,
AIA,2014,198,7,4,2,1,1,1,1,4217,169,79,14,1,1,1,1,79,24,18,3,,,,,,,,,,,,
AIA,2015,210,8,4,2,1,1,1,1,4323,152,68,13,1,1,1,1,81,21,15,3,,,,,,,,,,,,
AIA,2016,164,8,5,2,1,1,1,1,4440,139,60,12,1,1,1,1,83,20,13,3,,,,,,,,,,,,
AIA,2017,132,19,11,3,1,1,1,1,4171,129,55,11,1,1,1,1,78,17,12,2,,,,,,,,,,,,
AIA,2018,296,53,37,6,1,1,1,1,4625,167,81,15,1,1,1,1,85,21,15,3,,,,,,,,,,,,
AIA,2019,162,22,13,3,1,1,1,1,5233,180,85,16,1,1,1,1,98,25,18,4,,,,,,,,,,,,
AIA,2020,143,25,17,3,1,1,1,1,5128,174,82,15,1,1,1,1,96,24,17,4,,,,,,,,,,,,
AIA,2021,171,28,19,4,1,1,1,1,5476,184,87,15,1,1,1,1,102,25,18,4,,,,,,,,,,,,
AIA,2022,247,27,18,4,1,1,1,1,5726,187,88,15,1,1,1,1,106,25,18,4,,,,,,,,,,,,
AIA,2023,259,39,26,5,1,1,1,1,6119,205,98,16,1,1,1,1,113,27,20,4,,,,,,,,,,,,
ALB,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALB,1970,3117,528,131,59,0,0,0,0,32974,4133,1244,55,0,0,0,0,677,559,275,4,,,,,,,,,,,,
ALB,1971,3207,544,135,61,0,0,0,0,35105,4076,1120,103,0,0,0,0,725,552,245,12,,,,,,,,,,,,
ALB,1972,3298,559,138,62,0,0,0,0,37243,4038,1024,145,0,0,0,0,773,547,222,19,,,,,,,,,,,,
ALB,1973,3393,576,143,64,0,0,0,0,39387,4017,950,183,0,0,0,0,821,544,205,25,,,,,,,,,,,,
ALB,1974,3494,592,146,66,0,0,0,0,41638,4018,896,217,0,0,0,0,871,542,192,30,1344,584,185,34,0,0,0,0,1,0,0,0
ALB,1975,3586,607,150,68,0,0,0,0,43801,4029,854,247,0,0,0,0,919,543,181,35,1412,582,176,39,0,0,0,0,1,0,0,0
ALB,1976,3694,630,156,70,0,0,0,0,45962,4054,825,274,0,0,0,0,967,545,174,39,1472,589,169,43,0,0,0,0,1,0,0,0
ALB,1977,3818,642,159,72,0,0,0,0,48603,4102,810,301,0,0,0,0,1025,551,170,44,1534,592,164,46,0,0,0,0,1,0,0,0
ALB,1978,3874,656,162,73,0,0,0,0,50437,4107,791,322,0,0,0,0,1065,549,165,47,1597,598,160,50,0,0,0,0,1,0,0,0
ALB,1979,4041,702,175,78,0,0,0,0,52594,4168,790,345,0,0,0,0,1112,556,164,50,1655,609,159,53,0,0,0,0,1,0,0,0
ALB,1980,4211,680,166,77,0,0,0,0,56971,4346,808,375,0,0,0,0,1208,583,169,55,1721,605,156,55,0,0,0,0,1,0,0,0
ALB,1981,4042,700,174,81,0,0,0,0,55863,4189,768,375,0,0,0,0,1186,559,159,55,1795,614,157,58,0,0,0,0,1,0,0,0
ALB,1982,4572,855,217,99,0,0,0,0,59249,4454,820,414,0,0,0,0,1255,587,166,60,1846,631,163,62,0,0,0,0,1,0,0,0
ALB,1983,4727,821,204,100,0,0,0,0,63501,4696,860,454,0,0,0,0,1348,625,177,65,1878,628,162,64,0,0,0,0,1,0,0,0
ALB,1984,5012,794,191,102,0,0,0,0,67283,4842,873,488,0,0,0,0,1429,648,181,70,1874,603,154,64,0,0,0,0,1,0,0,0
ALB,1985,4539,768,188,99,0,0,0,0,70954,4972,885,518,0,0,0,0,1516,668,184,74,1931,604,153,66,0,0,0,0,1,0,0,0
ALB,1986,4511,687,165,93,0,0,0,0,69107,4690,818,503,0,0,0,0,1475,633,171,72,2010,611,151,68,0,0,0,0,1,0,0,0
ALB,1987,4595,662,152,93,0,0,0,0,72161,4700,801,523,0,0,0,0,1541,636,169,74,2020,588,142,67,0,0,0,0,1,0,0,0
ALB,1988,4496,671,156,95,0,0,0,0,75051,4713,790,542,0,0,0,0,1606,638,166,76,2012,565,134,66,0,0,0,0,1,0,0,0
ALB,1989,4926,669,162,98,0,0,0,0,78305,4721,787,562,0,0,0,0,1672,640,165,78,2232,603,142,73,0,0,0,0,1,0,0,0
ALB,1990,4810,732,157,111,0,0,0,0,81375,4786,780,591,0,0,0,0,1740,645,164,81,2019,538,123,66,0,0,0,0,1,0,0,0
ALB,1991,950,145,43,23,0,0,0,0,108842,5775,897,717,0,0,0,0,2382,830,204,107,2034,478,107,60,0,0,0,0,1,0,0,0
ALB,1992,2006,351,91,96,0,0,0,0,332671,16029,2341,2025,0,0,0,0,7261,2298,535,298,6460,1355,289,177,0,0,0,0,1,0,0,0
ALB,1993,12616,2186,561,606,0,0,0,0,644876,29530,4196,3986,0,0,0,0,13925,4124,913,554,16154,3203,668,448,0,0,0,0,1,0,0,0
ALB,1994,25384,4276,1119,1080,0,1,0,0,784533,35284,5107,5182,0,1,0,0,16786,4828,1060,695,23683,4750,985,702,0,1,0,0,1,0,0,0
ALB,1995,38783,5288,1205,1304,0,1,0,1,1044511,44240,6518,7127,0,1,0,1,22253,6061,1379,965,29830,5605,1189,911,0,1,0,0,1,0,0,0
ALB,1996,55964,10539,2350,1747,1,1,0,1,1365379,59500,8901,9586,1,1,0,1,28991,7919,1801,1294,44478,8844,1861,1401,0,1,0,1,1,0,0,0
ALB,1997,56143,8720,1755,1728,1,1,1,1,1685367,70498,10393,11797,1,1,1,1,35871,9645,2218,1620,43086,9773,1780,1431,0,1,0,1,1,0,0,0
ALB,1998,64427,11282,4313,2862,1,1,1,1,1868398,70283,12950,13612,1,1,1,1,39674,9428,2515,1802,51261,10218,2006,1642,0,1,0,1,1,0,0,0
ALB,1999,80824,14717,4825,4069,1,1,1,1,1729438,72018,15517,15107,1,1,1,1,36453,9543,3054,1935,55171,13784,3383,2731,0,1,1,1,1,0,0,0
ALB,2000,131779,18477,5698,3961,1,1,1,1,1991538,80001,16785,15942,1,1,1,1,41587,10728,3248,2061,63542,15020,3539,2716,0,1,0,1,1,0,0,0
ALB,2001,169531,27366,5238,4816,1,1,1,1,2203367,100656,19488,19714,1,1,1,1,45825,13451,3931,2553,70744,17980,3494,3133,0,1,0,1,1,0,0,0
ALB,2002,186152,26410,5441,2114,1,1,1,1,2343560,114226,23232,19696,1,1,1,1,48738,15858,4780,2740,77196,19648,3535,2934,0,1,0,1,1,0,0,0
ALB,2003,204177,27905,7705,3479,1,1,1,1,2563662,118904,29218,21365,1,1,1,1,53297,16702,5911,2883,84972,21715,6338,1668,0,1,1,0,1,0,0,0
ALB,2004,238369,31107,8505,821,1,1,1,1,2806405,135146,27760,29670,1,1,1,2,58030,18889,5478,4272,96577,20641,3388,4226,0,1,0,1,1,0,0,0
ALB,2005,256818,36977,8425,2717,1,1,1,1,3033442,156826,36666,18972,1,1,1,1,62347,21430,7563,2560,101792,24730,6874,2691,0,1,1,1,1,0,0,0
ALB,2006,287703,32743,8835,2971,1,1,1,1,3304072,168018,32929,20153,1,1,1,1,66757,23045,6644,2753,105745,32464,6647,2835,0,1,1,1,1,0,0,0
ALB,2007,292768,43322,11023,4192,1,1,1,1,3611343,169848,39087,22348,1,1,1,1,71826,22331,7825,2975,125766,26241,8045,3344,0,1,1,1,1,0,0,0
ALB,2008,294693,56849,11953,3387,1,1,1,1,3740798,215843,46569,22357,1,1,1,1,73466,27980,9460,3061,131616,36831,8466,5968,0,1,1,1,1,0,0,0
ALB,2009,303447,52993,12324,5405,1,1,1,1,4046487,229778,47588,22870,1,1,1,1,78885,30373,9654,3026,140091,39244,10473,3779,0,1,1,1,1,0,0,0
ALB,2010,280817,50696,10634,10265,1,1,1,1,4313576,259320,51399,31170,1,1,1,1,83951,35061,10739,3917,150062,45455,9435,4830,0,1,1,1,1,0,0,0
ALB,2011,299256,56447,14488,11753,1,1,1,1,4631356,278362,55538,39521,1,1,1,1,89393,37630,11255,5089,157669,44432,11646,6354,0,1,1,1,1,0,0,0
ALB,2012,272390,46474,17214,16966,1,1,1,1,4881067,273266,58632,49891,1,1,1,1,93736,37788,11658,6395,157529,45144,14239,8638,0,1,1,1,1,0,0,0
ALB,2013,262670,47017,20937,21464,1,1,1,1,5074684,303600,66066,62964,1,1,1,1,96917,42207,12957,8208,157484,48323,14151,8509,0,1,1,1,1,0,0,0
ALB,2014,248746,51432,17982,18927,1,1,1,1,5279789,292907,71454,75926,1,1,1,1,100573,40385,14557,10505,171888,53354,16953,12535,0,1,1,1,1,0,0,0
ALB,2015,263689,59901,16959,9616,1,1,1,1,5461290,311038,74267,71528,1,1,1,1,103570,42134,15331,10594,126420,39020,12902,8527,0,1,1,1,1,0,0,0
ALB,2016,268078,66274,17973,6488,1,1,1,1,5627435,331400,75336,69919,1,1,1,1,106551,44259,15462,10636,101191,29751,9651,6156,0,1,1,1,1,0,0,0
ALB,2017,291864,65969,18589,4672,1,1,1,1,5846920,345240,76982,65540,1,1,1,1,110533,46077,15774,10223,89581,31390,8403,7091,0,1,1,1,1,0,0,0
ALB,2018,292943,70692,20846,6086,1,1,1,1,6031551,365125,83303,51869,1,1,1,1,113777,48394,16984,8032,386303,68417,20250,13933,1,1,1,1,1,0,0,0
ALB,2019,285118,66932,19574,5895,1,1,1,1,6213848,381288,85440,49829,1,1,1,1,116785,50781,17631,7976,394206,70898,20992,10810,1,1,1,1,1,0,0,0
ALB,2020,284595,63989,18756,5794,1,1,1,1,6392630,393011,86430,47793,1,1,1,1,119648,52539,17957,7803,384107,71188,20491,10387,1,1,1,1,1,0,0,0
ALB,2021,344491,77574,22981,7000,1,1,1,1,6716142,420956,92041,47525,1,1,1,1,124695,55513,18772,7780,439231,76013,21808,10723,1,1,1,1,1,0,0,0
ALB,2022,393653,84533,24695,7901,1,1,1,1,7380945,468811,101535,49776,1,1,1,1,136310,61894,20785,8245,509689,85663,25073,10620,1,1,1,1,1,0,0,0
ALB,2023,438742,89317,26538,8623,1,1,1,1,7940082,507666,109346,51409,1,1,1,1,145905,67127,22390,8624,551414,92874,27053,11126,1,1,1,1,1,0,0,0
ARE,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARE,1970,1195,92,30,0,0,0,0,0,16996,2012,623,0,0,0,0,0,353,283,142,0,,,,,,,,,,,,
ARE,1971,1732,148,47,0,0,0,0,0,21629,2243,647,1,0,0,0,0,449,313,145,0,,,,,,,,,,,,
ARE,1972,2648,229,73,1,0,0,0,0,28224,2586,701,1,0,0,0,0,585,356,155,0,,,,,,,,,,,,
ARE,1973,3286,256,83,1,0,0,0,0,45857,3725,953,2,0,0,0,0,966,518,212,0,,,,,,,,,,,,
ARE,1974,6744,218,82,0,0,0,0,0,113743,7972,1918,4,0,0,0,0,2418,1133,437,1,,,,,,,,,,,,
ARE,1975,17961,2051,636,5,0,0,0,0,150602,10240,2433,9,0,0,0,0,3117,1327,493,1,,,,,,,,,,,,
ARE,1976,24552,2937,908,7,0,0,0,0,193770,13044,3092,14,0,0,0,0,4025,1666,615,2,,,,,,,,,,,,
ARE,1977,33141,4343,1359,10,0,0,0,0,223298,15529,3751,21,0,0,0,0,4621,1922,716,3,,,,,,,,,,,,
ARE,1978,38452,4888,798,11,0,0,0,0,248279,17642,3652,28,0,0,0,0,5161,2186,758,4,,,,,,,,,,,,
ARE,1979,42407,5369,923,12,0,0,0,0,307803,21852,4079,37,0,0,0,0,6498,2757,843,6,,,,,,,,,,,,
ARE,1980,44463,5633,1535,13,0,0,0,0,372081,26077,4997,46,0,0,0,0,7966,3344,986,7,,,,,,,,,,,,
ARE,1981,44995,5559,1913,12,0,0,0,0,428218,29276,6007,52,0,0,0,0,9262,3809,1177,8,,,,,,,,,,,,
ARE,1982,46137,6212,1898,14,0,0,0,0,476843,32181,6737,58,0,0,0,0,10375,4178,1349,9,,,,,,,,,,,,
ARE,1983,46508,6276,1437,14,0,0,0,0,498712,33186,6607,61,0,0,0,0,10883,4318,1372,10,,,,,,,,,,,,
ARE,1984,43023,5833,1008,12,0,0,0,0,498408,32591,5923,60,0,0,0,0,10923,4263,1263,10,,,,,,,,,,,,
ARE,1985,35982,4660,1230,17,0,0,0,0,518613,32604,5876,66,0,0,0,0,11466,4350,1226,10,,,,,,,,,,,,
ARE,1986,34515,4478,1022,12,0,0,0,0,536070,32451,5643,67,0,0,0,0,11874,4340,1196,11,,,,,,,,,,,,
ARE,1987,29324,4143,1294,15,0,0,0,0,568961,33062,5886,72,0,0,0,0,12672,4452,1221,12,,,,,,,,,,,,
ARE,1988,30216,3940,1623,19,0,0,0,0,601522,33342,6375,80,0,0,0,0,13385,4507,1297,13,,,,,,,,,,,,
ARE,1989,31612,5616,1077,16,0,0,0,0,630529,34894,6244,84,0,0,0,0,14010,4609,1330,14,,,,,,,,,,,,
ARE,1990,35186,5474,601,19,0,0,0,0,654724,35803,5636,89,0,0,0,0,14502,4748,1243,14,,,,,,,,,,,,
ARE,1991,40323,3141,689,33,0,0,0,0,685232,34452,5231,107,0,0,0,0,15123,4719,1139,16,,,,,,,,,,,,
ARE,1992,45547,3929,1512,48,0,0,0,0,727153,34301,5688,137,0,0,0,0,16007,4637,1149,20,,,,,,,,,,,,
ARE,1993,44013,3225,799,33,0,1,0,0,1031727,43925,7135,191,0,1,0,0,22919,6072,1570,31,,,,,,,,,,,,
ARE,1994,49262,4968,1550,22,0,1,0,0,1060132,43052,7204,183,0,1,0,0,23466,5820,1498,31,,,,,,,,,,,,
ARE,1995,52803,5874,2008,23,0,1,0,1,1104713,43634,7750,179,0,1,0,0,24402,5837,1572,30,,,,,,,,,,,,
ARE,1996,55881,6547,1973,28,0,1,0,1,1147093,44725,8139,178,0,1,0,1,25295,5941,1667,30,,,,,,,,,,,,
ARE,1997,60124,6067,2993,24,1,1,1,1,1191531,45023,9372,175,1,1,1,1,26222,6017,1835,29,,,,,,,,,,,,
ARE,1998,61494,6567,2803,34,1,1,1,1,1232331,45364,10180,180,1,1,1,1,27101,6032,2046,29,,,,,,,,,,,,
ARE,1999,59479,8838,4838,80,1,1,1,1,1263733,47900,12635,226,1,1,1,1,27802,6237,2381,34,,,,,,,,,,,,
ARE,2000,57597,13903,6366,101,1,1,1,1,1297036,55154,16046,285,1,1,1,1,28538,6923,2998,43,,,,,,,,,,,,
ARE,2001,59178,13748,6736,91,1,1,1,1,1339814,61209,19243,326,1,1,1,1,29445,7813,3700,52,,,,,,,,,,,,
ARE,2002,63371,14898,6800,80,1,1,1,1,1385030,67793,21906,352,1,1,1,1,30377,8684,4313,57,,,,,,,,,,,,
ARE,2003,70449,15751,8868,68,1,1,1,1,1476933,75820,26486,371,1,1,1,1,32328,9787,5139,62,,,,,,,,,,,,
ARE,2004,72951,20177,8394,113,1,1,1,1,1576179,87689,29965,431,1,1,1,1,34493,11183,6005,68,,,,,,,,,,,,
ARE,2005,88476,23211,10356,112,1,1,1,1,1697644,101877,34758,484,1,1,1,1,37014,13007,6893,78,,,,,,,,,,,,
ARE,2006,102973,29133,11431,139,1,1,1,1,1801810,118429,39210,548,1,1,1,1,39175,14963,7806,88,,,,,,,,,,,,
ARE,2007,157143,48570,17906,108,1,1,1,1,2070605,157743,50771,603,1,1,1,1,44619,19222,9745,100,,,,,,,,,,,,
ARE,2008,175047,59222,28232,144,1,1,1,1,2515630,214358,73191,723,1,1,1,1,54453,26603,13767,118,,,,,,,,,,,,
ARE,2009,194140,58125,17132,73,1,1,1,1,2535177,231637,72043,650,1,1,1,1,54741,29164,14793,111,,,,,,,,,,,,
ARE,2010,204901,46047,15400,159,1,1,1,1,2880968,261337,77058,741,1,1,1,1,62454,34309,16163,119,,,,,,,,,,,,
ARE,2011,187343,49563,21893,19242,1,1,1,1,3145652,286503,85484,18445,1,1,1,1,68627,37686,17371,1576,,,,,,,,,,,,
ARE,2012,193654,51258,43828,179,1,1,1,1,3344401,304138,110735,16205,1,1,1,1,73014,40122,20699,2874,,,,,,,,,,,,
ARE,2013,176704,46785,40031,164,1,1,1,1,3306971,298104,122246,13325,1,1,1,1,72336,39587,23824,2357,,,,,,,,,,,,
ARE,2014,196221,51925,44442,181,1,1,1,1,3597265,321695,144560,12068,1,1,1,1,78602,42631,28511,2127,,,,,,,,,,,,
ARE,2015,210068,55660,47520,195,1,1,1,1,3420069,307841,150073,9535,1,1,1,1,74456,40377,29437,1673,,,,,,,,,,,,
ARE,2016,208341,55081,47126,193,1,1,1,1,3460143,312690,161076,8057,1,1,1,1,75381,41128,32047,1410,,,,,,,,,,,,
ARE,2017,180587,47704,40835,167,1,1,1,1,3445481,308517,163082,6763,1,1,1,1,75342,41063,33247,1183,,,,,,,,,,,,
ARE,2018,195468,42615,31095,95,1,1,1,1,3779434,326546,168903,6203,1,1,1,1,82625,44027,35739,1089,,,,,,,,,,,,
ARE,2019,208425,42390,28896,67,1,1,1,1,3720223,310758,156386,5072,1,1,1,1,81116,41757,33078,891,,,,,,,,,,,,
ARE,2020,190914,32528,22001,35,1,1,1,1,4026364,316107,153684,4577,1,1,1,1,88129,43232,33252,806,,,,,,,,,,,,
ARE,2021,229005,55996,37767,92,1,1,1,1,5344969,410881,196191,5140,1,1,1,1,117138,55199,41321,900,,,,,,,,,,,,
ARE,2022,249669,71662,48451,123,1,1,1,1,4410743,353976,170596,3593,1,1,1,1,95922,45863,34111,624,,,,,,,,,,,,
ARE,2023,265483,72255,48852,124,1,1,1,1,4553742,375246,181851,3152,1,1,1,1,98947,48883,36687,546,,,,,,,,,,,,
ARG,1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
ARG,1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1984,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ARG,1985,1,0,0,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
ARG,1986,1,0,0,0,0,0,0,0,32,2,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0
ARG,1987,3,1,0,0,0,0,0,0,76,4,2,0,0,0,0,0,2,1,0,0,12,1,1,0,0,0,0,0,1,0,0,0
